IQs over time	Ronny	Sally	Timmy	Jenny	Billy	Jerry	Mary	Tammy	Jimmy	Tommy	Bobby	Terry	Betty	Lori	Bessie
2018-06-18	134.25693	96.47355	30.100754	91.561714	122.79597	63.97986	85.51637	1.8891754	160.83124	127.07809	8.816116	131.23425	75.31486	109.82368	42.06549
2018-06-19	134.25693	96.72544	30.100754	91.68765	122.54408	63.727966	85.64231	2.1410522	160.70529	127.58186	8.816116	130.73047	75.94458	109.44585	40.93199
2018-06-20	134.25693	96.977325	30.100754	91.939545	122.166245	63.60202	85.76826	2.3929443	160.57935	128.08563	8.816116	130.2267	76.70025	109.06801	39.798492
2018-06-21	134.13098	97.22922	30.100754	92.19144	121.788414	63.476074	86.02015	2.6448364	160.57935	128.58942	8.816116	129.72293	77.45592	108.56423	38.664978
2018-06-22	134.13098	97.35516	30.100754	92.317375	121.410576	63.35013	86.146095	3.0226746	160.4534	129.0932	8.816116	129.21915	78.21158	108.1864	37.78337
2018-06-23	134.00504	97.607056	30.100754	92.56927	120.9068	63.098236	86.27203	3.2745667	160.32745	129.59698	8.816116	128.71536	78.96725	107.682625	36.775818
2018-06-24	134.00504	97.85894	29.974808	92.82116	120.40302	62.97229	86.523926	3.6523895	160.2015	129.97482	8.816116	128.33752	79.722916	107.30479	35.894196
2018-06-25	133.87909	98.11083	29.974808	92.9471	119.89925	62.846344	86.77582	4.0302277	160.07556	130.47859	8.816116	127.833755	80.478584	106.926956	35.138535
2018-06-26	133.75314	98.36272	29.974808	93.19899	119.39546	62.594467	87.0277	4.408066	159.94962	130.85641	8.816116	127.32998	81.3602	106.42317	34.382874
2018-06-27	133.6272	98.61461	29.848862	93.45088	118.891685	62.46852	87.279594	4.7858887	159.82367	131.3602	8.942062	126.95214	82.241806	106.04534	33.753143
2018-06-28	133.50125	98.8665	29.848862	93.57683	118.38791	62.342575	87.40554	5.289673	159.69772	131.73804	8.942062	126.448364	82.997475	105.541565	33.12343
2018-06-29	133.37532	99.118385	29.848862	93.82871	117.75819	62.090683	87.657425	5.793457	159.69772	132.11588	9.068008	125.94459	83.87909	105.16373	32.619644
2018-06-30	133.24937	99.37028	29.722916	93.95466	117.25441	61.964737	87.90932	6.297226	159.44585	132.61966	9.068008	125.4408	84.88664	104.65995	32.11586
2018-07-01	133.12343	99.49622	29.722916	94.20655	116.750626	61.712845	88.16121	6.80101	159.44585	132.99748	9.193954	125.06297	85.76826	104.28212	31.612091
2018-07-02	132.99748	99.74811	29.59697	94.33249	116.24685	61.5869	88.41309	7.3047943	159.3199	133.37532	9.193954	124.5592	86.64987	103.778336	31.360199
2018-07-03	132.87154	100	29.59697	94.58438	115.74307	61.335022	88.53904	7.9345093	159.19395	133.75314	9.3199005	124.05541	87.657425	103.27456	31.108307
2018-07-04	132.61966	100.25189	29.471024	94.83627	115.239296	61.209076	88.79093	8.438293	159.06801	134.00504	9.445847	123.551636	88.664986	102.89673	30.856415
2018-07-05	132.49371	100.50378	29.345078	94.96222	114.73551	60.957184	89.042816	9.193954	158.94206	134.38287	9.571793	123.04786	89.67254	102.392944	30.730469
2018-07-06	132.36777	100.75567	29.345078	95.2141	114.231735	60.70529	89.29471	9.823685	158.81612	134.63477	9.697739	122.67002	90.6801	101.88917	30.730469
2018-07-07	132.11588	100.881615	29.219131	95.34005	113.72796	60.4534	89.5466	10.579346	158.69017	135.0126	9.823685	122.166245	91.8136	101.38539	30.730469
2018-07-08	131.98993	101.1335	29.0932	95.59194	113.35012	60.201508	89.67254	11.335022	158.56424	135.2645	10.075562	121.66247	92.82116	100.881615	30.730469
2018-07-09	131.73804	101.38539	28.967255	95.84383	113.098236	59.823685	89.92443	12.216629	158.4383	135.51637	10.201508	121.15869	93.95466	100.37783	30.730469
2018-07-10	131.61209	101.51134	28.841309	95.96977	112.97229	59.571793	90.17632	13.224182	158.31235	135.76826	10.4534	120.78085	95.08816	99.874054	30.856415
2018-07-11	131.3602	101.76322	28.715363	96.221664	112.7204	59.193954	90.42821	14.231735	158.1864	136.02016	10.705292	120.27708	96.221664	99.37028	30.856415
2018-07-12	131.23425	101.88917	28.589417	96.47355	112.59445	58.816116	90.55415	15.113358	158.06046	136.27203	10.957184	119.89925	97.35516	98.8665	30.98236
2018-07-13	130.98236	102.14106	28.46347	96.72544	112.342575	58.56424	90.806046	16.12091	157.93451	136.52393	11.209076	119.39546	98.48866	98.36272	30.98236
2018-07-14	130.73047	102.267006	28.337524	96.977325	112.21663	58.1864	90.93199	17.128464	157.80856	136.64987	11.460953	118.891685	99.62217	97.732994	31.108307
2018-07-15	130.47859	102.51889	28.211578	97.22922	111.96474	57.808563	91.183876	18.261963	157.68262	136.90176	11.712845	118.513855	100.75567	97.22922	31.234253
2018-07-16	130.35265	102.64484	28.085632	97.48111	111.83879	57.430725	91.43577	19.395477	157.55667	137.02771	11.964737	118.01007	101.88917	96.599495	31.360199
2018-07-17	130.10075	102.77078	27.83374	97.85894	111.71285	57.052902	91.561714	20.654922	157.43073	137.2796	12.342575	117.506294	103.022675	95.84383	31.486145
2018-07-18	129.84888	103.022675	27.70781	98.11083	111.46096	56.80101	91.8136	21.914368	157.30478	137.40555	12.594467	117.12846	104.15617	95.2141	31.738037
2018-07-19	129.59698	103.14861	27.455917	98.36272	111.335014	56.423172	91.939545	23.299759	157.17883	137.53148	12.846344	116.62468	105.41562	94.58438	31.863983
2018-07-20	129.3451	103.27456	27.329971	98.61461	111.20907	56.04535	92.19144	24.559204	157.05289	137.65742	13.224182	116.1209	106.54912	93.82871	32.11586
2018-07-21	129.0932	103.400505	27.07808	98.8665	111.08313	55.66751	92.317375	25.94458	156.92696	137.78337	13.60202	115.61713	107.80856	93.19899	32.367752
2018-07-22	128.84131	103.52645	26.826187	99.118385	110.83124	55.41562	92.56927	27.329971	156.80101	137.90932	13.979858	115.11335	108.94207	92.44332	32.619644
2018-07-23	128.58942	103.6524	26.700241	99.37028	110.70529	55.03778	92.69521	28.841309	156.67506	138.03526	14.231735	114.609566	110.201515	91.8136	32.997482
2018-07-24	128.33752	103.778336	26.448364	99.62217	110.579346	54.659958	92.9471	30.2267	156.67506	138.16121	14.609573	114.10579	111.335014	91.05793	33.24936
2018-07-25	128.08563	103.90428	26.196472	99.74811	110.4534	54.28212	93.073044	31.738037	156.54912	138.16121	14.9874115	113.60201	112.46851	90.30226	33.627197
2018-07-26	127.70781	104.03023	25.94458	100	110.32746	53.90428	93.324936	33.375305	156.42317	138.28716	15.36525	113.098236	113.60201	89.5466	34.005035
2018-07-27	127.45592	104.15617	25.566742	100.25189	110.201515	53.526443	93.45088	35.01259	156.29723	138.28716	15.7430725	112.59445	114.609566	88.91687	34.50882
2018-07-28	127.20403	104.28212	25.31485	100.37783	110.07557	53.14862	93.57683	36.64987	156.1713	138.28716	15.994965	112.09068	115.61713	88.03526	34.886642
2018-07-29	126.826195	104.40806	24.937027	100.62972	109.94962	52.89673	93.82871	38.287155	156.04535	138.41309	16.372803	111.58691	116.62468	87.279594	35.390427
2018-07-30	126.57431	104.534004	24.559204	100.881615	109.82368	52.51889	93.95466	39.92444	155.9194	138.41309	16.75064	111.08313	117.63224	86.523926	35.894196
2018-07-31	126.19647	104.534004	24.307312	101.00755	109.69774	52.141052	94.20655	41.43576	155.79346	138.41309	17.128464	110.579346	118.76574	85.76826	36.523926
2018-08-01	125.94459	104.65995	23.929474	101.259445	109.69774	51.889175	94.33249	42.947098	155.66751	138.41309	17.506302	110.07557	120.025185	84.88664	37.02771
2018-08-02	125.56675	104.7859	23.551636	101.38539	109.57179	51.511337	94.58438	44.58438	155.66751	138.41309	17.88414	109.57179	121.28464	84.13098	37.657425
2018-08-03	125.18892	104.91184	23.047867	101.63728	109.57179	51.259445	94.71033	46.09572	155.54156	138.28716	18.136017	108.94207	122.54408	83.24937	38.287155
2018-08-04	124.93703	104.91184	22.670029	101.76322	109.44585	50.881607	94.96222	47.733	155.41562	138.28716	18.513855	108.438286	123.80353	82.4937	38.91687
2018-08-05	124.5592	105.03778	22.29219	102.015114	109.44585	50.62973	95.08816	49.37027	155.28967	138.16121	18.891693	107.80856	125.06297	81.61208	39.5466
2018-08-06	124.18136	105.16373	21.788422	102.267006	109.44585	50.251892	95.34005	50.75566	155.28967	138.03526	19.269531	107.30479	126.448364	80.73048	40.30226
2018-08-07	123.67758	105.28967	21.410583	102.392944	109.44585	50	95.465996	52.141052	155.16373	137.90932	19.521408	106.675064	127.9597	79.84886	41.057938
2018-08-08	123.29975	105.41562	20.9068	102.64484	109.44585	49.748108	95.71788	53.274567	155.03778	137.78337	19.899246	106.17129	129.59698	78.96725	41.687653
2018-08-09	122.92191	105.541565	20.40303	102.77078	109.44585	49.62216	95.96977	54.408066	155.03778	137.65742	20.277084	105.541565	131.23425	78.08564	42.44333
2018-08-10	122.41814	105.541565	20.025192	103.022675	109.44585	49.37027	96.221664	55.541565	154.91183	137.40555	20.654922	105.03778	132.74559	77.204025	43.19899
2018-08-11	121.91436	105.66751	19.521408	103.27456	109.44585	49.118393	96.3476	56.549118	154.78589	137.2796	20.9068	104.40806	134.25693	76.32241	43.95465
2018-08-12	121.53652	105.79345	19.01764	103.400505	109.44585	48.992447	96.599495	57.55667	154.78589	137.02771	21.284637	103.90428	135.64232	75.4408	44.836273
2018-08-13	121.032745	105.919395	18.513855	103.6524	109.44585	48.740555	96.85139	58.56424	154.65994	136.90176	21.662476	103.27456	136.90176	74.5592	45.71788
2018-08-14	120.40302	106.04534	18.010086	103.90428	109.44585	48.61461	97.10327	59.445847	154.65994	136.64987	22.040314	102.64484	138.28716	73.55164	46.599503
2018-08-15	119.89925	106.17129	17.380356	104.15617	109.44585	48.362717	97.35516	60.201508	154.534	136.39798	22.29219	102.14106	139.7985	72.54408	47.607056
2018-08-16	119.39546	106.29723	16.876572	104.28212	109.57179	48.23677	97.607056	60.957184	154.534	136.1461	22.670029	101.51134	141.30981	71.662476	48.488663
2018-08-17	118.76574	106.54912	16.246857	104.534004	109.57179	48.110825	97.984886	61.712845	154.40807	135.89421	23.047867	101.00755	142.82115	70.65492	49.37027
2018-08-18	118.26196	106.675064	15.7430725	104.7859	109.57179	47.984894	98.23678	62.342575	154.40807	135.64232	23.299759	100.37783	144.20654	69.647354	50.251892
2018-08-19	117.75819	106.80101	15.113358	105.03778	109.57179	47.858948	98.61461	62.97229	154.40807	135.2645	23.677582	99.874054	145.59193	68.76575	51.1335
2018-08-20	117.25441	106.926956	14.609573	105.28967	109.57179	47.733	98.99245	63.60202	154.40807	135.0126	23.929474	99.37028	146.72543	67.758194	52.015106
2018-08-21	116.62468	107.0529	13.979858	105.541565	109.57179	47.607056	99.37028	64.105804	154.40807	134.63477	24.307312	98.8665	147.9849	66.87657	53.022675
2018-08-22	116.1209	107.17884	13.476074	105.79345	109.69774	47.48111	99.74811	64.48363	154.534	134.38287	24.559204	98.36272	149.1184	65.86902	54.030228
2018-08-23	115.61713	107.43073	12.846344	106.04534	109.69774	47.48111	100.25189	64.98741	154.65994	134.00504	24.937027	97.984886	150.25189	64.98741	54.911835
2018-08-24	115.11335	107.55668	12.342575	106.42317	109.69774	47.355164	100.75567	65.36525	154.91183	133.75314	25.188904	97.48111	151.25945	63.97986	55.919403
2018-08-25	114.609566	107.682625	11.712845	106.675064	109.69774	47.229218	101.259445	65.74307	155.41562	133.37532	25.566742	97.10327	152.267	62.97229	56.926956
2018-08-26	114.231735	107.93451	11.209076	106.926956	109.82368	47.229218	101.88917	65.994965	155.41562	132.99748	25.94458	96.72544	153.27457	62.090683	57.93451
2018-08-27	113.72796	108.060455	10.705292	107.17884	109.82368	47.10327	102.51889	66.24686	155.41562	132.61966	26.196472	96.3476	154.28212	61.209076	59.06801
2018-08-28	113.22418	108.31235	10.201508	107.55668	109.82368	47.10327	103.27456	66.49875	155.41562	132.24182	26.448364	95.96977	155.28967	60.327454	60.07556
2018-08-29	112.846344	108.438286	9.697739	107.80856	109.94962	46.977325	104.03023	66.75064	155.54156	131.86398	26.826187	95.59194	156.1713	59.445847	61.08313
2018-08-30	112.342575	108.69018	9.3199005	108.060455	109.94962	46.977325	104.91184	66.87657	155.54156	131.3602	27.07808	95.2141	157.05289	58.690186	62.090683
2018-08-31	111.96474	108.816124	8.816116	108.31235	109.94962	46.85138	105.79345	67.00252	155.54156	130.98236	27.455917	94.96222	157.93451	57.93451	63.098236
2018-09-01	111.46096	109.06801	8.438293	108.69018	110.07557	46.85138	106.80101	67.12846	155.54156	130.60454	27.70781	94.58438	158.69017	57.304794	64.105804
2018-09-02	111.08313	109.193954	7.9345093	108.94207	110.07557	46.725433	107.93451	67.12846	155.66751	130.2267	28.085632	94.33249	159.44585	56.549118	65.11336
2018-09-03	110.70529	109.44585	7.556671	109.193954	110.201515	46.725433	109.06801	67.25441	155.66751	129.72293	28.46347	94.080605	160.2015	55.919403	65.994965
2018-09-04	110.32746	109.69774	7.3047943	109.57179	110.201515	46.725433	110.4534	67.25441	155.79346	129.3451	28.841309	93.82871	160.95718	55.289673	67.00252
2018-09-05	109.94962	109.82368	6.926956	109.82368	110.201515	46.599503	111.83879	67.25441	155.79346	128.84131	29.345078	93.45088	161.71284	54.659958	68.13602
2018-09-06	109.57179	110.07557	6.549118	110.07557	110.32746	46.599503	113.22418	67.25441	155.9194	128.46347	29.974808	93.19899	162.4685	54.030228	69.26953
2018-09-07	109.193954	110.32746	6.297226	110.32746	110.32746	46.599503	114.609566	67.25441	155.9194	127.9597	30.478592	92.9471	163.22418	53.526443	70.40303
2018-09-08	108.816124	110.4534	5.919403	110.70529	110.4534	46.599503	115.99496	67.12846	156.04535	127.58186	30.98236	92.69521	163.97986	52.89673	71.53653
2018-09-09	108.438286	110.70529	5.667511	110.957184	110.579346	46.599503	117.38035	67.12846	156.04535	127.07809	31.612091	92.44332	164.73552	52.392944	72.67003
2018-09-10	108.060455	110.83124	5.415619	111.20907	110.579346	46.473557	118.891685	67.12846	156.1713	126.57431	32.11586	92.19144	165.61713	51.889175	73.67759
2018-09-11	107.682625	111.08313	5.163727	111.58691	110.70529	46.473557	120.15113	67.00252	156.1713	126.19647	32.74559	91.939545	166.3728	51.38539	74.68514
2018-09-12	107.30479	111.335014	4.9118347	111.83879	110.83124	46.473557	121.66247	67.00252	156.29723	125.692696	33.24936	91.68765	167.12846	50.881607	75.818634
2018-09-13	107.0529	111.46096	4.7858887	112.09068	110.83124	46.473557	123.173805	66.87657	156.42317	125.18892	33.87909	91.43577	167.88412	50.251892	76.82619
2018-09-14	106.675064	111.71285	4.534012	112.46851	110.957184	46.473557	124.81108	66.87657	156.42317	124.685135	34.382874	91.183876	168.6398	49.748108	77.83375
2018-09-15	106.29723	111.83879	4.408066	112.7204	110.957184	46.473557	126.32242	66.75064	156.54912	124.18136	35.01259	90.93199	169.39546	49.37027	78.96725
2018-09-16	105.919395	112.09068	4.2821198	112.97229	111.08313	46.473557	127.70781	66.75064	156.67506	123.67758	35.516373	90.806046	170.02519	48.8665	79.97481
2018-09-17	105.541565	112.21663	4.0302277	113.35012	111.20907	46.473557	129.0932	66.624695	156.80101	123.173805	36.146088	90.55415	170.78085	48.362717	81.10831
2018-09-18	105.16373	112.46851	3.9042816	113.60201	111.335014	46.473557	130.47859	66.49875	156.80101	122.54408	36.64987	90.30226	171.53653	47.858948	82.241806
2018-09-19	104.7859	112.59445	3.7783356	113.853905	111.46096	46.473557	131.86398	66.3728	156.92696	122.0403	37.279587	90.05038	172.29219	47.48111	83.24937
2018-09-20	104.40806	112.7204	3.6523895	114.10579	111.58691	46.473557	133.24937	66.3728	157.05289	121.53652	37.78337	89.798485	173.04785	46.977325	84.382866
2018-09-21	104.03023	112.97229	3.5264435	114.48363	111.58691	46.473557	134.63477	66.24686	157.17883	121.032745	38.4131	89.67254	173.80353	46.599503	85.39043
2018-09-22	103.6524	113.098236	3.4004974	114.73551	111.71285	46.473557	136.02016	66.12091	157.30478	120.40302	39.042816	89.420654	174.55919	46.221664	86.523926
2018-09-23	103.27456	113.35012	3.4004974	114.987404	111.83879	46.599503	137.40555	65.994965	157.43073	119.89925	39.5466	89.16876	175.31487	45.71788	87.53149
2018-09-24	102.77078	113.47607	3.2745667	115.239296	111.96474	46.599503	138.91687	65.86902	157.55667	119.26952	40.176315	88.91687	176.07053	45.340042	88.53904
2018-09-25	102.392944	113.60201	3.2745667	115.49118	112.09068	46.599503	140.30226	65.74307	157.68262	118.76574	40.806046	88.664986	176.70026	44.96222	89.67254
2018-09-26	102.14106	113.853905	3.1486206	115.74307	112.21663	46.599503	141.68765	65.61713	157.80856	118.26196	41.309814	88.41309	177.45592	44.58438	90.806046
2018-09-27	101.88917	113.97984	3.1486206	115.99496	112.342575	46.725433	143.07304	65.61713	157.93451	117.63224	41.939545	88.03526	178.08565	44.080597	91.939545
2018-09-28	101.63728	114.10579	3.0226746	116.24685	112.46851	46.725433	144.33249	65.49118	158.06046	117.12846	42.569275	87.657425	178.71536	43.702774	93.073044
2018-09-29	101.38539	114.231735	3.0226746	116.49874	112.59445	46.85138	145.71788	65.36525	158.1864	116.62468	43.19899	87.40554	179.3451	43.324936	94.20655
2018-09-30	101.1335	114.48363	3.0226746	116.87657	112.59445	46.85138	146.97733	65.2393	158.31235	115.99496	43.702774	87.0277	179.84886	42.947098	95.2141
2018-10-01	100.881615	114.609566	3.0226746	117.00252	112.7204	46.85138	148.23677	65.11336	158.56424	115.49118	44.33249	86.64987	180.47859	42.569275	96.221664
2018-10-02	100.62972	114.73551	3.0226746	117.25441	112.846344	46.977325	149.37027	64.98741	158.69017	114.86146	44.836273	86.27203	180.98236	42.191437	97.22922
2018-10-03	100.37783	114.86146	3.0226746	117.506294	112.97229	46.977325	150.50378	64.861465	158.81612	114.231735	45.46599	85.8942	181.48615	41.8136	98.23678
2018-10-04	100.125946	115.11335	3.0226746	117.75819	113.098236	47.10327	151.63728	64.60957	158.94206	113.72796	45.969772	85.39043	181.86398	41.43576	99.37028
2018-10-05	99.874054	115.239296	3.0226746	118.01007	113.22418	47.229218	152.64484	64.48363	159.19395	113.098236	46.599503	85.01259	182.24182	41.057938	100.37783
2018-10-06	99.62217	115.365234	3.0226746	118.26196	113.35012	47.229218	153.77834	64.35768	159.3199	112.46851	47.10327	84.63476	182.61964	40.806046	101.51134
2018-10-07	99.37028	115.49118	3.1486206	118.513855	113.47607	47.355164	154.78589	64.231735	159.44585	111.83879	47.733	84.25692	182.87154	40.428207	102.64484
2018-10-08	99.118385	115.61713	3.1486206	118.63979	113.60201	47.355164	155.66751	64.105804	159.69772	111.20907	48.362717	83.75314	182.99748	40.05037	103.52645
2018-10-09	98.99245	115.86902	3.1486206	118.891685	113.72796	47.48111	156.54912	63.97986	159.82367	110.579346	48.992447	83.37531	183.12343	39.798492	104.534004
2018-10-10	98.740555	115.99496	3.2745667	119.01763	113.853905	47.607056	157.43073	63.853912	160.07556	109.94962	49.496216	82.997475	183.12343	39.420654	105.541565
2018-10-11	98.48866	116.1209	3.2745667	119.26952	113.97984	47.607056	158.1864	63.727966	160.2015	109.3199	50.251892	82.619644	183.12343	39.042816	106.54912
2018-10-12	98.23678	116.24685	3.4004974	119.39546	114.10579	47.733	158.94206	63.60202	160.4534	108.69018	50.75566	82.11587	182.99748	38.790924	107.55668
2018-10-13	97.984886	116.372795	3.4004974	119.52141	114.231735	47.858948	159.82367	63.476074	160.57935	108.060455	51.511337	81.73803	182.87154	38.539047	108.56423
2018-10-14	97.607056	116.49874	3.5264435	119.7733	114.35768	47.984894	160.70529	63.224182	160.83124	107.43073	52.141052	81.486145	182.87154	38.16121	109.69774
2018-10-15	97.35516	116.62468	3.5264435	119.89925	114.48363	47.984894	161.5869	63.098236	160.95718	106.80101	52.770782	81.10831	182.74559	37.909317	110.83124
2018-10-16	96.977325	116.750626	3.6523895	120.15113	114.609566	48.110825	162.4685	62.97229	161.20908	106.17129	53.400497	80.856415	182.61964	37.657425	111.83879
2018-10-17	96.599495	116.87657	3.7783356	120.27708	114.73551	48.23677	163.47607	62.846344	161.46095	105.541565	54.030228	80.478584	182.36775	37.279587	112.7204
2018-10-18	96.221664	117.00252	3.7783356	120.40302	114.73551	48.362717	164.35768	62.720413	161.71284	104.91184	54.53401	80.22669	182.24182	37.02771	113.72796
2018-10-19	95.84383	117.12846	3.9042816	120.65491	114.86146	48.362717	164.98741	62.594467	161.96474	104.15617	55.163727	79.97481	181.98993	36.775818	114.609566
2018-10-20	95.34005	117.25441	4.0302277	120.78085	114.987404	48.488663	165.74307	62.46852	162.09068	103.52645	55.793457	79.84886	181.86398	36.523926	115.49118
2018-10-21	94.83627	117.38035	4.1561737	121.032745	115.11335	48.61461	166.3728	62.342575	162.34256	102.89673	56.423172	79.84886	181.61209	36.272034	116.49874
2018-10-22	94.33249	117.506294	4.2821198	121.15869	115.239296	48.740555	167.12846	62.21663	162.59445	102.14106	57.052902	79.722916	181.3602	36.146088	117.25441
2018-10-23	93.70277	117.63224	4.408066	121.410576	115.365234	48.8665	167.63225	61.964737	162.84634	101.51134	57.682617	79.722916	181.1083	35.894196	118.13602
2018-10-24	93.073044	117.75819	4.534012	121.53652	115.49118	48.8665	168.26196	61.83879	163.09824	100.881615	58.1864	79.59697	180.85641	35.64232	119.01763
2018-10-25	92.317375	117.88413	4.659958	121.788414	115.61713	48.992447	168.8917	61.712845	163.35013	100.125946	58.816116	79.59697	180.47859	35.390427	119.7733
2018-10-26	91.561714	118.01007	4.7858887	121.91436	115.74307	49.118393	169.39546	61.5869	163.60202	99.49622	59.445847	79.59697	180.2267	35.26448	120.65491
2018-10-27	90.55415	118.13602	4.9118347	122.166245	115.86902	49.24434	169.89925	61.460953	163.85391	98.740555	60.07556	79.47103	179.84886	35.01259	121.410576
2018-10-28	89.5466	118.26196	5.037781	122.29219	115.99496	49.37027	170.40302	61.335022	164.10579	98.11083	60.70529	79.47103	179.59698	34.886642	122.166245
2018-10-29	88.664986	118.38791	5.289673	122.54408	116.1209	49.37027	170.9068	61.209076	164.48363	97.35516	61.335022	79.345085	179.21915	34.760696	122.92191
2018-10-30	87.90932	118.513855	5.415619	122.67002	116.24685	49.496216	171.41058	61.08313	164.73552	96.599495	62.090683	79.345085	178.84131	34.50882	123.67758
2018-10-31	87.0277	118.513855	5.541565	122.92191	116.372795	49.62216	171.7884	60.957184	164.98741	95.84383	62.720413	79.21914	178.58942	34.382874	124.43325
2018-11-01	86.27203	118.63979	5.793457	123.04786	116.49874	49.748108	172.29219	60.957184	165.36523	95.2141	63.224182	79.21914	178.21158	34.256927	125.18892
2018-11-02	85.51637	118.76574	5.919403	123.29975	116.62468	49.874054	172.67003	60.957184	165.61713	94.458435	63.853912	79.21914	177.70781	34.13098	125.94459
2018-11-03	84.760704	118.891685	6.045349	123.551636	116.49874	50	172.9219	60.957184	165.99496	93.70277	64.48363	79.09319	177.32997	34.13098	126.57431
2018-11-04	84.13098	119.01763	6.297226	123.67758	116.372795	50	173.29974	61.08313	166.24686	92.9471	65.11336	79.09319	176.95215	34.005035	127.32998
2018-11-05	83.37531	119.01763	6.423172	123.929474	116.24685	50.125946	173.55164	61.08313	166.6247	92.19144	65.74307	78.96725	176.44836	34.005035	128.08563
2018-11-06	82.619644	119.14358	6.675064	124.05541	116.1209	50.251892	173.80353	61.209076	166.87657	91.43577	66.3728	78.96725	176.07053	33.87909	128.71536
2018-11-07	81.863976	119.26952	6.926956	124.307304	115.99496	50.37784	173.92947	61.335022	167.25441	90.6801	67.12846	78.96725	175.69269	33.87909	129.3451
2018-11-08	81.10831	119.26952	7.052902	124.5592	115.74307	50.503784	174.18137	61.460953	167.63225	89.92443	67.758194	78.84131	175.18892	33.87909	130.10075
2018-11-09	80.35264	119.39546	7.3047943	124.685135	115.61713	50.503784	174.30731	61.5869	168.01007	89.16876	68.38791	78.84131	174.68513	34.256927	130.73047
2018-11-10	79.722916	119.52141	7.430725	124.93703	115.49118	50.62973	174.55919	61.712845	168.38791	88.41309	69.01764	78.71536	174.30731	34.256927	131.3602
2018-11-11	78.96725	119.52141	7.682617	125.06297	115.365234	50.75566	174.68513	61.964737	168.76575	87.657425	69.7733	78.71536	173.80353	34.382874	131.98993
2018-11-12	78.337524	119.647354	7.9345093	125.314865	115.11335	50.881607	174.81108	62.090683	169.14357	86.901764	70.40303	78.71536	173.29974	34.50882	132.61966
2018-11-13	77.7078	119.7733	8.186401	125.56675	114.987404	50.881607	175.06297	62.342575	169.52141	86.146095	71.15869	78.58942	172.79597	34.63475	133.24937
2018-11-14	77.07808	119.7733	8.312347	125.692696	114.86146	51.007553	175.18892	62.46852	170.02519	85.51637	71.78842	78.58942	172.29219	34.760696	133.75314
2018-11-15	76.5743	119.89925	8.5642395	125.94459	114.73551	51.007553	175.31487	62.720413	170.40302	84.760704	72.418144	78.46347	171.7884	34.886642	134.38287
2018-11-16	76.070526	119.89925	8.816116	126.19647	114.48363	51.1335	175.56676	62.97229	170.78085	84.13098	73.17381	78.46347	171.28464	35.01259	135.0126
2018-11-17	75.69269	120.025185	9.068008	126.32242	114.35768	51.1335	175.81863	63.224182	171.15869	83.37531	73.803535	78.46347	170.78085	35.138535	135.51637
2018-11-18	75.31486	120.025185	9.3199005	126.57431	114.10579	51.259445	175.94458	63.476074	171.66248	82.74559	74.5592	78.337524	170.27707	35.26448	136.1461
2018-11-19	74.937035	120.15113	9.571793	126.826195	113.97984	51.38539	176.19647	63.727966	172.0403	82.241806	75.18891	78.337524	169.7733	35.390427	136.64987
2018-11-20	74.5592	120.15113	9.823685	127.07809	113.72796	51.38539	176.44836	64.105804	172.41814	81.61208	75.94458	78.337524	169.14357	35.516373	137.15366
2018-11-21	74.181366	120.15113	9.949631	127.20403	113.60201	51.511337	176.70026	64.35768	172.9219	80.98236	76.5743	78.21158	168.6398	35.768265	137.78337
2018-11-22	73.929474	120.27708	10.201508	127.45592	113.35012	51.637283	176.95215	64.73552	173.29974	80.478584	77.32997	78.21158	168.01007	35.894196	138.28716
2018-11-23	73.55164	120.27708	10.579346	127.70781	113.22418	51.637283	177.20403	64.98741	173.80353	79.97481	77.959694	78.21158	167.5063	36.02014	138.79092
2018-11-24	73.29975	120.40302	10.831238	127.9597	112.97229	51.76323	177.45592	65.36525	174.18137	79.47103	78.71536	78.08564	166.87657	36.146088	139.29471
2018-11-25	73.04787	120.40302	11.08313	128.08563	112.846344	51.889175	177.58186	65.74307	174.68513	78.96725	79.47103	78.08564	166.24686	36.272034	139.7985
2018-11-26	72.67003	120.40302	11.335022	128.33752	112.59445	52.015106	177.70781	66.12091	175.18892	78.46347	80.35264	78.08564	165.74307	36.523926	140.30226
2018-11-27	72.418144	120.40302	11.586899	128.58942	112.342575	52.141052	177.83376	66.3728	175.56676	77.959694	81.10831	77.959694	165.11334	36.64987	140.80605
2018-11-28	72.16625	120.52897	11.838791	128.84131	112.21663	52.267	177.9597	66.87657	176.07053	77.581856	81.98992	77.959694	164.60957	36.775818	141.30981
2018-11-29	71.91437	120.52897	12.090683	128.96725	111.96474	52.392944	178.08565	67.25441	176.57431	77.07808	82.87154	77.959694	163.97986	37.02771	141.8136
2018-11-30	71.662476	120.52897	12.468521	129.21915	111.71285	52.51889	178.08565	67.63225	177.0781	76.5743	83.6272	77.83375	163.35013	37.153656	142.31738
2018-12-01	71.41058	120.40302	12.720413	129.47104	111.46096	52.644836	178.21158	68.010086	177.58186	76.196465	84.50881	77.83375	162.84634	37.405533	142.82115
2018-12-02	71.15869	120.27708	13.098236	129.72293	111.335014	52.770782	178.21158	68.513855	177.9597	75.69269	85.26448	77.83375	162.21663	37.53148	143.32494
2018-12-03	70.9068	120.15113	13.350128	129.97482	111.08313	52.89673	178.21158	68.89169	178.46347	75.31486	86.146095	77.7078	161.5869	37.78337	143.70277
